periodo;residencia_provincia_nombre;Confirmado;Sospechoso;Descartado;total;rat_conf_total;rat_sosp_total;rat_desc_total
202112;San Juan                                          ;1990.0;258.0;10291.0;12539.0;0.1587048409;0.0205758035;0.8207193556
202112;San Luis                                          ;1811.0;986.0;5079.0;7876.0;0.2299390554;0.125190452;0.6448704926
202112;Santa Cruz                                        ;3223.0;543.0;10268.0;14034.0;0.2296565484;0.0386917486;0.731651703
202112;Santa Fe                                          ;17999.0;1129.0;49760.0;68888.0;0.2612791778;0.0163889211;0.7223319011
202112;Santiago del Estero                               ;2846.0;113.0;8603.0;11562.0;0.2461511849;0.0097733956;0.7440754195
202112;Tierra del Fuego                                  ;589.0;26.0;1804.0;2419.0;0.2434890451;0.0107482431;0.7457627119
202112;Tucumán                                           ;17703.0;336.0;61670.0;79709.0;0.2220953719;0.0042153333;0.7736892948
202201;Buenos Aires                                      ;1033948.0;78673.0;517789.0;1630410.0;0.6341644126;0.0482535068;0.3175820806
202201;CABA                                              ;335718.0;17057.0;101388.0;454163.0;0.7392015642;0.0375570005;0.2232414353
202201;Catamarca                                         ;23618.0;396.0;12886.0;36900.0;0.6400542005;0.0107317073;0.3492140921
202201;Chaco                                             ;54103.0;1903.0;40845.0;96851.0;0.5586209745;0.0196487388;0.4217302867
202201;Chubut                                            ;24262.0;1410.0;9845.0;35517.0;0.6831094969;0.0396992989;0.2771912042
202201;Córdoba                                           ;302381.0;31016.0;126929.0;460326.0;0.6568844688;0.0673783362;0.2757371949
202201;Corrientes                                        ;23727.0;763.0;25393.0;49883.0;0.4756530281;0.0152957922;0.5090511798
202201;Entre Ríos                                        ;47853.0;2494.0;17289.0;67636.0;0.7075078361;0.0368738542;0.2556183098
202201;Formosa                                           ;37212.0;747.0;54745.0;92704.0;0.4014066275;0.0080579047;0.5905354677
202201;Jujuy                                             ;50372.0;94.0;28723.0;79189.0;0.636098448;0.0011870336;0.3627145184
202201;La Pampa                                          ;27450.0;1450.0;26918.0;55818.0;0.4917768462;0.0259772833;0.4822458705
202201;La Rioja                                          ;8885.0;159.0;11504.0;20548.0;0.4324021803;0.0077379794;0.5598598404
202201;Mendoza                                           ;82523.0;3262.0;47993.0;133778.0;0.6168652544;0.0243836804;0.3587510652
202201;Misiones                                          ;10446.0;137.0;9549.0;20132.0;0.5188754222;0.0068050864;0.4743194914
202201;Neuquén                                           ;40704.0;2026.0;8377.0;51107.0;0.7964466707;0.0396423191;0.1639110102
202201;Río Negro                                         ;30511.0;321.0;11412.0;42244.0;0.7222564151;0.0075987122;0.2701448726
202201;Salta                                             ;57666.0;2769.0;27641.0;88076.0;0.6547300059;0.0314387574;0.3138312367
202201;San Juan                                          ;67714.0;3052.0;59830.0;130596.0;0.5184998009;0.0233697816;0.4581304175
202201;San Luis                                          ;12397.0;2382.0;8842.0;23621.0;0.5248296008;0.1008424707;0.3743279285
202201;Santa Cruz                                        ;21036.0;4680.0;15061.0;40777.0;0.5158790495;0.1147705815;0.3693503691
202201;Santa Fe                                          ;204975.0;7312.0;74391.0;286678.0;0.7150008023;0.0255059684;0.2594932293
202201;Santiago del Estero                               ;37375.0;4167.0;13810.0;55352.0;0.6752240208;0.0752818326;0.2494941466
202201;Tierra del Fuego                                  ;10399.0;136.0;1984.0;12519.0;0.8306574008;0.0108634875;0.1584791118
202201;Tucumán                                           ;84614.0;1209.0;61360.0;147183.0;0.5748897631;0.0082142639;0.416895973
202202;Buenos Aires                                      ;189888.0;15006.0;307901.0;512795.0;0.3703000224;0.0292631558;0.6004368217
202202;CABA                                              ;44244.0;4679.0;208635.0;257558.0;0.1717826664;0.0181667819;0.8100505517
202202;Catamarca                                         ;5076.0;222.0;8176.0;13474.0;0.3767255455;0.0164761763;0.6067982782
202202;Chaco                                             ;7648.0;331.0;15149.0;23128.0;0.3306814251;0.0143116569;0.655006918
202202;Chubut                                            ;5223.0;318.0;5196.0;10737.0;0.4864487287;0.0296172115;0.4839340598
202202;Córdoba                                           ;48300.0;5911.0;82872.0;137083.0;0.3523412823;0.0431198617;0.604538856
202202;Corrientes                                        ;8577.0;246.0;14881.0;23704.0;0.3618376645;0.0103779953;0.6277843402
202202;Entre Ríos                                        ;8909.0;579.0;8871.0;18359.0;0.485266082;0.0315376655;0.4831962525
202202;Formosa                                           ;11773.0;173.0;30577.0;42523.0;0.2768619335;0.0040683865;0.7190696799
202202;Jujuy                                             ;2422.0;61.0;15131.0;17614.0;0.137504258;0.0034631543;0.8590325877
202202;La Pampa                                          ;4509.0;289.0;9744.0;14542.0;0.310067391;0.0198734699;0.670059139
202202;La Rioja                                          ;10217.0;139.0;10372.0;20728.0;0.4929081436;0.0067059051;0.5003859514
202202;Mendoza                                           ;12064.0;368.0;16917.0;29349.0;0.4110531875;0.0125387577;0.5764080548
202202;Misiones                                          ;8009.0;37.0;9753.0;17799.0;0.4499690994;0.0020787685;0.5479521321
202202;Neuquén                                           ;5461.0;682.0;3391.0;9534.0;0.5727921124;0.0715334592;0.3556744284
202202;Río Negro                                         ;5598.0;107.0;6552.0;12257.0;0.4567186098;0.0087297055;0.5345516848
202202;Salta                                             ;3410.0;653.0;17658.0;21721.0;0.1569909304;0.0300630726;0.812945997
202202;San Juan                                          ;4660.0;266.0;9956.0;14882.0;0.3131299557;0.0178739417;0.6689961027
202202;San Luis                                          ;975.0;577.0;2680.0;4232.0;0.2303875236;0.136342155;0.6332703214
202202;Santa Cruz                                        ;2367.0;1194.0;9575.0;13136.0;0.1801918392;0.0908952497;0.7289129111
202202;Santa Fe                                          ;36477.0;4414.0;40858.0;81749.0;0.4462072931;0.0539945443;0.4997981627
202202;Santiago del Estero                               ;1517.0;189.0;12371.0;14077.0;0.1077644384;0.0134261561;0.8788094054
202202;Tierra del Fuego                                  ;2884.0;38.0;1387.0;4309.0;0.6692968206;0.0088187515;0.3218844279
202202;Tucumán                                           ;16757.0;330.0;29603.0;46690.0;0.3588991219;0.0070678946;0.6340329835
202203;Buenos Aires                                      ;57808.0;12245.0;273133.0;343186.0;0.1684450997;0.0356803599;0.7958745403
202203;CABA                                              ;15555.0;3913.0;186510.0;205978.0;0.0755177737;0.0189971745;0.9054850518
202203;Catamarca                                         ;756.0;209.0;10195.0;11160.0;0.0677419355;0.0187275986;0.9135304659
202203;Chaco                                             ;1182.0;119.0;13368.0;14669.0;0.0805780898;0.0081123458;0.9113095644
202203;Chubut                                            ;2247.0;154.0;5479.0;7880.0;0.2851522843;0.0195431472;0.6953045685
202203;Córdoba                                           ;11567.0;2187.0;83949.0;97703.0;0.1183894046;0.0223841643;0.8592264311
202203;Corrientes                                        ;1266.0;116.0;7311.0;8693.0;0.1456344185;0.0133440699;0.8410215116
202203;Entre Ríos                                        ;2509.0;209.0;9696.0;12414.0;0.2021105204;0.0168358305;0.7810536491
202203;Formosa                                           ;1339.0;53.0;25848.0;27240.0;0.0491556535;0.0019456681;0.9488986784
202203;Jujuy                                             ;167.0;53.0;11167.0;11387.0;0.014665847;0.0046544305;0.9806797225
202203;La Pampa                                          ;1264.0;545.0;9908.0;11717.0;0.107877443;0.0465136127;0.8456089443
202203;La Rioja                                          ;2207.0;29.0;7233.0;9469.0;0.2330763544;0.0030626254;0.7638610202
202203;Mendoza                                           ;2110.0;358.0;21203.0;23671.0;0.0891386084;0.0151239914;0.8957374002
202203;Misiones                                          ;8477.0;33.0;12710.0;21220.0;0.3994816211;0.0015551367;0.5989632422
202203;Neuquén                                           ;1286.0;703.0;3588.0;5577.0;0.2305899229;0.1260534337;0.6433566434
202203;Río Negro                                         ;1509.0;74.0;6425.0;8008.0;0.1884365634;0.0092407592;0.8023226773
202203;Salta                                             ;464.0;308.0;10531.0;11303.0;0.0410510484;0.0272494028;0.9316995488
202203;San Juan                                          ;512.0;178.0;10488.0;11178.0;0.0458042584;0.0159241367;0.9382716049
202203;San Luis                                          ;936.0;853.0;10191.0;11980.0;0.078130217;0.0712020033;0.8506677796
202203;Santa Cruz                                        ;951.0;538.0;8594.0;10083.0;0.0943171675;0.0533571358;0.8523256967
202203;Santa Fe                                          ;5187.0;521.0;35324.0;41032.0;0.1264135309;0.0126974069;0.8608890622
202203;Santiago del Estero                               ;206.0;210.0;12638.0;13054.0;0.0157806036;0.0160870231;0.9681323732
202203;Tierra del Fuego                                  ;262.0;14.0;1509.0;1785.0;0.1467787115;0.0078431373;0.8453781513
202203;Tucumán                                           ;5360.0;428.0;22972.0;28760.0;0.1863699583;0.0148817803;0.7987482615
202204;Buenos Aires                                      ;12686.0;5957.0;115814.0;134457.0;0.0943498665;0.044304127;0.8613460065
202204;CABA                                              ;10967.0;2069.0;103518.0;116554.0;0.0940937248;0.0177514285;0.8881548467
202204;Catamarca                                         ;131.0;45.0;2817.0;2993.0;0.0437687939;0.0150350819;0.9411961243
202204;Chaco                                             ;116.0;64.0;3991.0;4171.0;0.0278110765;0.0153440422;0.9568448813
202204;Chubut                                            ;741.0;73.0;2174.0;2988.0;0.2479919679;0.0244310576;0.7275769746
202204;Córdoba                                           ;2654.0;751.0;32599.0;36004.0;0.0737140318;0.0208587935;0.9054271748
202204;Corrientes                                        ;487.0;41.0;1805.0;2333.0;0.2087441063;0.0175739391;0.7736819546
202204;Entre Ríos                                        ;476.0;195.0;4113.0;4784.0;0.0994983278;0.0407608696;0.8597408027
202204;Formosa                                           ;111.0;73.0;14341.0;14525.0;0.0076419966;0.0050258176;0.9873321859
202204;Jujuy                                             ;29.0;39.0;4395.0;4463.0;0.0064978714;0.0087385167;0.9847636119
202204;La Pampa                                          ;437.0;227.0;4952.0;5616.0;0.0778133903;0.0404202279;0.8817663818
202204;La Rioja                                          ;52.0;14.0;2181.0;2247.0;0.0231419671;0.0062305296;0.9706275033
202204;Mendoza                                           ;599.0;228.0;10486.0;11313.0;0.052947936;0.0201538054;0.9268982586
202204;Misiones                                          ;6504.0;14.0;10507.0;17025.0;0.3820264317;0.0008223201;0.6171512482
202204;Neuquén                                           ;404.0;471.0;2698.0;3573.0;0.1130702491;0.1318219983;0.7551077526
202204;Río Negro                                         ;562.0;36.0;3282.0;3880.0;0.1448453608;0.0092783505;0.8458762887
202204;Salta                                             ;201.0;88.0;4473.0;4762.0;0.0422091558;0.0184796304;0.9393112138
202204;San Juan                                          ;140.0;149.0;5000.0;5289.0;0.0264700321;0.0281716771;0.9453582908
202204;San Luis                                          ;272.0;369.0;4372.0;5013.0;0.0542589268;0.0736086176;0.8721324556
202204;Santa Cruz                                        ;600.0;209.0;3638.0;4447.0;0.1349224196;0.0469979762;0.8180796042
202204;Santa Fe                                          ;1543.0;116.0;10847.0;12506.0;0.1233807772;0.0092755477;0.867343675
202204;Santiago del Estero                               ;49.0;80.0;10850.0;10979.0;0.0044630659;0.0072866381;0.988250296
202204;Tierra del Fuego                                  ;47.0;7.0;615.0;669.0;0.0702541106;0.0104633782;0.9192825112
202204;Tucumán                                           ;461.0;281.0;7507.0;8249.0;0.0558855619;0.0340647351;0.910049703
202205;Buenos Aires                                      ;56477.0;9134.0;133067.0;198678.0;0.2842639849;0.0459738874;0.6697621277
202205;CABA                                              ;52778.0;6643.0;118180.0;177601.0;0.2971717502;0.0374040687;0.6654241812
202205;Catamarca                                         ;440.0;81.0;3432.0;3953.0;0.1113078674;0.0204907665;0.8682013661
202205;Chaco                                             ;295.0;41.0;2237.0;2573.0;0.114652157;0.0159347066;0.8694131364
202205;Chubut                                            ;482.0;49.0;1349.0;1880.0;0.2563829787;0.0260638298;0.7175531915
202205;Córdoba                                           ;14388.0;2655.0;45272.0;62315.0;0.2308914387;0.0426061141;0.7265024472
202205;Corrientes                                        ;3069.0;83.0;1297.0;4449.0;0.6898179366;0.0186558777;0.2915261857
202205;Entre Ríos                                        ;766.0;120.0;2869.0;3755.0;0.2039946738;0.0319573901;0.7640479361
202205;Formosa                                           ;133.0;68.0;9516.0;9717.0;0.0136873521;0.0069980447;0.9793146033
202205;Jujuy                                             ;92.0;40.0;3070.0;3202.0;0.0287320425;0.0124921924;0.9587757651
202205;La Pampa                                          ;4130.0;1365.0;5699.0;11194.0;0.3689476505;0.1219403252;0.5091120243
202205;La Rioja                                          ;92.0;23.0;1940.0;2055.0;0.0447688564;0.0111922141;0.9440389294
202205;Mendoza                                           ;1490.0;615.0;6683.0;8788.0;0.1695493855;0.0699817934;0.7604688211
202205;Misiones                                          ;5887.0;20.0;10746.0;16653.0;0.3535098781;0.0012009848;0.6452891371
202205;Neuquén                                           ;561.0;332.0;2076.0;2969.0;0.1889525093;0.1118221623;0.6992253284
202205;Río Negro                                         ;749.0;39.0;2855.0;3643.0;0.2055997804;0.0107054625;0.7836947571
202205;Salta                                             ;228.0;67.0;3886.0;4181.0;0.0545324085;0.0160248744;0.9294427171
202205;San Juan                                          ;2164.0;155.0;3539.0;5858.0;0.3694093547;0.0264595425;0.6041311028
202205;San Luis                                          ;267.0;143.0;1350.0;1760.0;0.1517045455;0.08125;0.7670454545
202205;Santa Cruz                                        ;522.0;117.0;2863.0;3502.0;0.1490576813;0.0334094803;0.8175328384
202205;Santa Fe                                          ;2950.0;165.0;9375.0;12490.0;0.2361889512;0.0132105685;0.7506004804
202205;Santiago del Estero                               ;114.0;36.0;11989.0;12139.0;0.0093912184;0.0029656479;0.9876431337
202205;Tierra del Fuego                                  ;93.0;13.0;432.0;538.0;0.1728624535;0.0241635688;0.8029739777
202205;Tucumán                                           ;1350.0;417.0;9027.0;10794.0;0.125069483;0.0386325737;0.8362979433
202206;Buenos Aires                                      ;8100.0;4232.0;16367.0;28699.0;0.2822397993;0.147461584;0.5702986167
202206;CABA                                              ;5326.0;2307.0;14135.0;21768.0;0.2446710768;0.1059812569;0.6493476663
202206;Catamarca                                         ;161.0;358.0;164.0;683.0;0.2357247438;0.5241581259;0.2401171303
202206;Chaco                                             ;44.0;78.0;208.0;330.0;0.1333333333;0.2363636364;0.6303030303
202206;Chubut                                            ;200.0;219.0;256.0;675.0;0.2962962963;0.3244444444;0.3792592593
202206;Córdoba                                           ;2467.0;1261.0;7120.0;10848.0;0.2274151917;0.1162426254;0.6563421829
202206;Corrientes                                        ;521.0;36.0;243.0;800.0;0.65125;0.045;0.30375
202206;Entre Ríos                                        ;135.0;251.0;271.0;657.0;0.2054794521;0.3820395738;0.4124809741
202206;Formosa                                           ;29.0;16.0;1214.0;1259.0;0.0230341541;0.0127084988;0.9642573471
202206;Jujuy                                             ;41.0;144.0;394.0;579.0;0.0708117444;0.2487046632;0.6804835924
202206;La Pampa                                          ;234.0;658.0;133.0;1025.0;0.2282926829;0.6419512195;0.1297560976
202206;La Rioja                                          ;86.0;311.0;192.0;589.0;0.1460101868;0.5280135823;0.3259762309
202206;Mendoza                                           ;542.0;760.0;660.0;1962.0;0.2762487258;0.3873598369;0.3363914373
202206;Misiones                                          ;357.0;11.0;707.0;1075.0;0.3320930233;0.0102325581;0.6576744186
202206;Neuquén                                           ;139.0;102.0;259.0;500.0;0.278;0.204;0.518
202206;Río Negro                                         ;167.0;67.0;410.0;644.0;0.2593167702;0.1040372671;0.6366459627
202206;Salta                                             ;48.0;205.0;381.0;634.0;0.0757097792;0.3233438486;0.6009463722
202206;San Juan                                          ;562.0;665.0;106.0;1333.0;0.4216054014;0.4988747187;0.07951988
202206;San Luis                                          ;63.0;43.0;245.0;351.0;0.1794871795;0.1225071225;0.698005698
202206;Santa Cruz                                        ;172.0;75.0;282.0;529.0;0.3251417769;0.1417769376;0.5330812854
202206;Santa Fe                                          ;580.0;416.0;1200.0;2196.0;0.2641165756;0.189435337;0.5464480874
202206;Santiago del Estero                               ;26.0;113.0;1737.0;1876.0;0.0138592751;0.0602345416;0.9259061834
202206;Tierra del Fuego                                  ;15.0;10.0;63.0;88.0;0.1704545455;0.1136363636;0.7159090909
202206;Tucumán                                           ;283.0;517.0;759.0;1559.0;0.1815266196;0.3316228352;0.4868505452
